id,llegada,fecha,usuarios_id,reservahabitaciones_id
4890,F,2023-10-10,27411,1086
4891,T,2023-10-22,65807,2605
4892,T,2023-11-03,4834,3543
4893,T,2023-10-14,99600,4781
4894,F,2023-10-12,79049,3119
4895,T,2023-10-08,17621,917
4896,F,2023-10-09,7672,2315
4897,T,2023-10-15,63915,1646
4898,T,2023-10-20,83373,2978
4899,T,2023-11-02,1916,2976
4900,F,2023-10-08,32217,4686
4901,T,2023-10-31,83068,2891
4902,T,2023-10-18,68721,863
4903,T,2023-10-12,28949,1876
4904,T,2023-10-28,39842,972
4905,T,2023-10-24,85998,712
4906,T,2023-10-09,37164,3643
4907,T,2023-10-31,31383,3740
4908,F,2023-11-04,17711,1296
4909,F,2023-10-12,40093,3504
4910,F,2023-11-02,21268,4152
4911,F,2023-10-19,69245,226
4912,T,2023-10-14,56156,1354
4913,F,2023-11-04,2229,2807
4914,T,2023-10-16,31852,459
4915,T,2023-10-17,1221,1312
4916,T,2023-11-04,87663,876
4917,F,2023-10-14,92540,130
4918,F,2023-10-26,66209,3725
4919,F,2023-10-29,49910,4065
4920,T,2023-10-24,92623,2341
4921,T,2023-10-17,13126,2849
4922,F,2023-10-17,22068,3871
4923,F,2023-10-16,23657,4550
4924,F,2023-10-26,12070,3836
4925,T,2023-11-02,3135,3237
4926,T,2023-11-04,9676,3866
4927,T,2023-11-04,38533,1177
4928,F,2023-10-14,75843,914
4929,F,2023-10-11,59217,2970
4930,F,2023-10-25,94165,1244
4931,F,2023-10-22,90482,666
4932,T,2023-10-18,29598,1118
4933,T,2023-10-24,74096,248
4934,T,2023-10-22,57259,801
4935,F,2023-10-09,98896,2471
4936,T,2023-10-30,88931,1505
4937,T,2023-10-15,4375,422
4938,T,2023-10-19,45519,4102
4939,T,2023-10-24,31403,2410
4940,T,2023-10-20,21914,613
4941,T,2023-10-08,62462,4462
4942,F,2023-10-27,8100,1043
4943,T,2023-10-21,77685,3285
4944,F,2023-10-29,10856,2551
4945,T,2023-11-05,6874,2343
4946,F,2023-10-28,26205,4477
4947,T,2023-11-03,52057,994
4948,F,2023-10-23,34435,4335
4949,F,2023-10-15,5565,4565
4950,T,2023-10-16,35107,30
4951,T,2023-10-17,11089,1261
4952,T,2023-10-08,66649,3223
4953,F,2023-10-12,9175,4620
4954,T,2023-10-17,98317,2480
4955,F,2023-10-27,12185,702
4956,F,2023-11-05,37537,3568
4957,T,2023-10-20,38080,3075
4958,F,2023-10-23,85471,4227
4959,F,2023-10-11,59979,4716
4960,T,2023-10-12,64729,3998
4961,T,2023-10-13,481,1095
4962,F,2023-10-14,33526,2945
4963,T,2023-10-20,46472,321
4964,T,2023-10-22,32002,3134
4965,T,2023-10-11,78554,992
4966,T,2023-10-16,74472,2676
4967,T,2023-10-22,24557,2865
4968,T,2023-10-26,29528,3747
4969,T,2023-10-21,74755,923
4970,F,2023-10-19,24035,4395
4971,T,2023-11-05,86423,1152
4972,T,2023-10-08,53974,4019
4973,T,2023-10-28,18404,2537
4974,T,2023-10-09,89857,3690
4975,F,2023-11-04,94123,4309
4976,T,2023-10-16,71394,642
4977,F,2023-10-21,72389,3070
4978,T,2023-11-05,86016,330
4979,T,2023-11-01,20684,974
4980,F,2023-10-28,19118,4362
4981,T,2023-10-24,52468,3424
4982,F,2023-10-11,4523,896
4983,T,2023-10-23,29713,2504
4984,F,2023-10-28,46803,3603
4985,F,2023-10-22,66088,2204
4986,F,2023-10-26,24027,2809
4987,F,2023-10-30,77001,2555
4988,T,2023-11-06,72007,1014
4989,T,2023-10-29,63681,634
4990,F,2023-10-21,13844,1464
4991,T,2023-11-05,74504,1970
4992,F,2023-11-06,33020,4671
4993,T,2023-11-05,19633,573
4994,F,2023-10-28,73909,319
4995,F,2023-10-09,7907,3356
4996,F,2023-11-05,33172,4700
4997,T,2023-10-18,65704,1079
4998,F,2023-10-25,27788,4421
4999,T,2023-11-01,55226,3224
5000,F,2023-11-06,733,4320
5001,T,2023-10-17,99973,4432
5002,T,2023-10-10,74452,2756
5003,T,2023-10-30,66437,3765
5004,T,2023-10-26,7856,536
5005,F,2023-10-21,9319,4923
5006,F,2023-10-22,33735,4249
5007,T,2023-10-25,43799,706
5008,T,2023-11-06,65188,4343
5009,T,2023-10-25,42266,1455
5010,F,2023-10-15,34841,3513
5011,T,2023-10-20,86096,4382
5012,T,2023-10-14,50703,4415
5013,F,2023-11-06,95814,2672
5014,T,2023-10-10,79576,1452
5015,T,2023-10-28,22947,807
5016,T,2023-10-29,60245,1447
5017,T,2023-10-22,90076,175
5018,T,2023-10-18,10059,583
5019,T,2023-10-26,30342,568
5020,F,2023-10-12,95914,2333
5021,F,2023-10-11,66117,2324
5022,F,2023-10-25,2121,2105
5023,T,2023-10-29,55524,3839
5024,T,2023-10-28,34940,4058
5025,T,2023-10-12,78136,1042
5026,T,2023-10-15,13639,143
5027,F,2023-10-13,76102,1193
5028,T,2023-10-19,81899,277
5029,T,2023-10-26,15471,906
5030,F,2023-11-06,89113,3983
5031,T,2023-10-16,10639,4700
5032,T,2023-11-05,12791,914
5033,T,2023-10-29,78330,3941
5034,F,2023-10-08,22097,4552
5035,F,2023-10-11,94469,4225
5036,T,2023-10-11,42191,4687
5037,T,2023-10-26,73759,3582
5038,T,2023-10-31,9338,4209
5039,T,2023-10-20,87273,4147
5040,T,2023-10-23,10670,501
5041,F,2023-10-30,65212,1405
5042,F,2023-10-21,26524,1186
5043,F,2023-10-27,87735,2498
5044,F,2023-11-06,79810,1963
5045,T,2023-10-13,8637,1010
5046,F,2023-10-30,20574,4974
5047,T,2023-10-16,34897,4261
5048,F,2023-10-21,12307,4394
5049,F,2023-10-17,79518,3077
5050,T,2023-10-13,5568,1924
5051,F,2023-10-16,84950,3193
5052,F,2023-10-31,12744,1394
5053,T,2023-10-30,81179,326
5054,T,2023-11-01,55023,2155
5055,T,2023-10-23,31689,591
5056,T,2023-10-15,84916,2679
5057,F,2023-10-08,7344,1956
5058,F,2023-10-16,37281,1593
5059,F,2023-10-08,9851,3458
5060,T,2023-10-23,51392,4570
5061,T,2023-10-19,31674,4863
5062,T,2023-10-25,76238,2775
5063,F,2023-10-31,97051,2771
5064,T,2023-10-26,29244,3660
5065,T,2023-10-12,97457,2756
5066,T,2023-11-06,89874,3269
5067,F,2023-10-29,61844,2489
5068,F,2023-10-20,81217,1256
5069,T,2023-10-17,23616,884
5070,F,2023-10-11,10141,138
5071,T,2023-10-16,26013,1157
5072,F,2023-10-18,91744,1630
5073,T,2023-10-27,70812,2664
5074,T,2023-10-13,42142,3455
5075,T,2023-10-22,75195,3385
5076,T,2023-10-09,95789,1079
5077,F,2023-10-31,9154,3410
5078,F,2023-10-24,55737,2403
5079,T,2023-10-24,54153,2792
5080,F,2023-10-09,53310,4700
5081,T,2023-11-04,64062,1856
5082,T,2023-10-27,91827,3880
5083,T,2023-10-12,99441,2536
5084,F,2023-10-19,72924,4516
5085,T,2023-10-19,31567,1099
5086,F,2023-10-14,49156,2435
5087,T,2023-10-30,29744,1583
5088,F,2023-10-10,42507,2098
5089,T,2023-10-19,47270,4778
5090,F,2023-10-31,5116,3245
5091,T,2023-10-26,99588,4200
5092,T,2023-10-11,71255,2451
5093,T,2023-11-02,2895,617
5094,F,2023-10-21,29376,3072
5095,F,2023-10-11,16331,85
5096,T,2023-11-03,14027,1303
5097,F,2023-11-03,8200,1821
5098,T,2023-10-12,51366,4138
5099,F,2023-10-24,47612,202
5100,T,2023-10-19,90804,2358
5101,F,2023-10-20,69565,1788
5102,F,2023-10-19,44102,761
5103,T,2023-10-31,95586,4219
5104,F,2023-10-31,7001,99
5105,F,2023-10-09,29994,2183
5106,F,2023-11-05,5294,126
5107,F,2023-10-31,3621,1813
5108,T,2023-10-26,54674,1721
5109,T,2023-10-25,10057,2858
5110,T,2023-10-13,33889,698
5111,F,2023-10-14,575,25
5112,T,2023-11-06,11315,1173
5113,F,2023-10-08,19295,3475
5114,T,2023-10-31,64410,2806
5115,F,2023-10-18,67163,4413
5116,F,2023-10-28,96927,3139
5117,F,2023-10-26,35530,4248
5118,F,2023-11-03,71023,3837
5119,F,2023-11-02,31321,1765
5120,F,2023-10-21,3369,3489
5121,F,2023-10-11,47386,1071
5122,F,2023-10-10,48549,3483
5123,T,2023-10-25,26802,2623
5124,T,2023-10-23,3932,33
5125,T,2023-10-25,40469,624
5126,F,2023-10-28,18272,2675
5127,T,2023-11-01,57877,2351
5128,F,2023-11-01,22306,3279
5129,F,2023-11-01,96366,4245
5130,T,2023-10-27,36999,2649
5131,T,2023-10-22,77453,1048
5132,T,2023-10-29,85794,816
5133,F,2023-10-22,97649,2227
5134,F,2023-11-03,78230,930
5135,F,2023-10-20,73331,2636
5136,F,2023-10-25,5653,2385
5137,F,2023-10-24,92075,4866
5138,T,2023-10-18,94052,1430
5139,T,2023-10-28,10165,2316
5140,T,2023-10-11,16975,4225
5141,F,2023-11-03,64087,1261
5142,F,2023-10-19,16169,3053
5143,T,2023-10-28,71476,1114
5144,T,2023-11-02,36130,4672
5145,F,2023-10-28,6994,773
5146,F,2023-11-03,90953,3169
5147,F,2023-10-14,50653,2832
5148,F,2023-10-24,56883,2135
5149,F,2023-10-23,14919,3795
5150,F,2023-10-19,39436,1330
5151,F,2023-11-04,29884,4843
5152,F,2023-11-04,11068,307
5153,T,2023-10-25,57860,3139
5154,T,2023-10-21,40522,38
5155,T,2023-10-27,89133,3949
5156,F,2023-11-06,96895,4236
5157,F,2023-10-11,76466,1887
5158,T,2023-10-20,26976,2002
5159,F,2023-11-01,60366,1557
5160,F,2023-10-20,23609,3883
5161,F,2023-11-03,40115,1543
5162,F,2023-10-24,90986,3356
5163,F,2023-10-30,41976,4528
5164,F,2023-11-01,75909,1933
5165,F,2023-10-23,61340,1131
5166,F,2023-10-12,64724,4023
5167,T,2023-10-16,80896,4757
5168,T,2023-10-29,91290,4805
5169,T,2023-11-02,84622,1401
5170,F,2023-10-23,59659,4270
5171,F,2023-11-03,61427,2306
5172,F,2023-11-03,4234,2987
5173,F,2023-10-25,29660,371
5174,F,2023-10-16,82031,1990
5175,T,2023-10-14,35794,2733
5176,F,2023-10-08,15770,3274
5177,T,2023-10-13,28809,1376
5178,F,2023-11-03,72325,4778
5179,F,2023-10-09,73799,1168
5180,T,2023-10-30,19914,2044
5181,T,2023-11-02,81355,722
5182,T,2023-10-26,66251,677
5183,F,2023-10-30,94847,1849
5184,F,2023-10-31,53179,2945
5185,F,2023-10-24,57901,694
5186,T,2023-10-17,83892,3052
5187,T,2023-10-20,39558,3946
5188,T,2023-10-24,42834,3900
5189,F,2023-10-24,27392,1987
5190,F,2023-10-28,34502,3293
5191,T,2023-11-05,4726,1871
5192,T,2023-11-04,53248,4441
5193,T,2023-10-12,17934,562
5194,T,2023-10-25,2514,3725
5195,T,2023-10-10,5700,4657
5196,F,2023-10-15,29104,433
5197,T,2023-10-10,95196,4205
5198,T,2023-10-28,86128,3028
5199,F,2023-10-16,76386,2409
5200,F,2023-10-29,33437,2667
5201,F,2023-11-01,76412,1731
5202,F,2023-11-03,51043,1164
5203,T,2023-10-26,40785,1733
5204,T,2023-10-19,14790,1427
5205,F,2023-10-19,47667,3661
5206,T,2023-10-08,30590,1579
5207,T,2023-10-21,62844,1700
5208,F,2023-10-18,60494,1580
5209,T,2023-10-30,84186,3896
5210,F,2023-10-27,67477,1742
5211,T,2023-10-16,17822,723
5212,T,2023-10-20,90899,2495
5213,F,2023-10-31,24606,2751
5214,T,2023-11-05,95486,49
5215,F,2023-11-05,21220,2916
5216,T,2023-11-05,92765,2110
5217,T,2023-10-26,50991,914
5218,F,2023-11-01,99032,3873
5219,F,2023-10-28,99613,4383
5220,F,2023-11-02,6296,2937
5221,F,2023-10-09,68544,3721
5222,T,2023-10-18,45344,4199
5223,F,2023-11-01,70746,139
5224,F,2023-10-28,38647,3399
5225,T,2023-10-21,26229,1982
5226,T,2023-10-12,18608,4879
5227,F,2023-10-31,16021,1946
5228,F,2023-11-05,41533,2791
5229,F,2023-10-08,88172,1835
5230,T,2023-11-05,25109,3508
5231,F,2023-10-28,55330,422
5232,F,2023-10-13,18085,1708
5233,F,2023-10-13,49045,4995
5234,T,2023-10-17,15926,3785
5235,T,2023-10-14,52677,866
5236,T,2023-10-12,14644,3269
5237,F,2023-11-02,67801,2233
5238,F,2023-10-31,13018,3558
5239,F,2023-10-17,55028,3632
5240,F,2023-10-09,80955,4088
5241,T,2023-10-18,91424,3300
5242,T,2023-10-15,6366,3060
5243,T,2023-10-08,49399,87
5244,F,2023-10-23,48252,4555
5245,T,2023-11-01,308,2909
5246,T,2023-10-18,5541,3969
5247,T,2023-10-08,30363,3953
5248,F,2023-10-10,72429,1410
5249,F,2023-10-09,17224,4185
5250,T,2023-10-12,36114,1208
5251,T,2023-10-21,25754,2562
5252,F,2023-10-17,43814,3002
5253,F,2023-10-14,6673,4397
5254,T,2023-10-23,95559,3132
5255,F,2023-10-08,62970,2924
5256,F,2023-11-01,82526,3118
5257,F,2023-11-01,68665,218
5258,F,2023-10-22,29653,1599
5259,F,2023-10-22,20942,4983
5260,F,2023-11-04,68366,3686
5261,T,2023-10-29,64921,2804
5262,T,2023-10-19,51616,1580
5263,F,2023-10-23,47375,3084
5264,F,2023-10-30,5611,3499
5265,T,2023-10-15,89665,1630
5266,F,2023-10-26,43949,2917
5267,T,2023-11-02,36429,1085
5268,T,2023-10-27,9014,405
5269,F,2023-10-22,94039,101
5270,T,2023-10-23,44402,3601
5271,T,2023-11-03,80675,1148
5272,T,2023-10-12,10880,4236
5273,F,2023-10-22,1968,935
5274,F,2023-10-25,16374,2584
5275,F,2023-10-18,91056,3625
5276,F,2023-11-06,40783,2131
5277,F,2023-10-24,45595,3029
5278,F,2023-10-17,33407,3469
5279,T,2023-10-14,90628,2619
5280,F,2023-10-22,53550,1785
5281,F,2023-10-18,82035,3435
5282,F,2023-10-13,59850,3834
5283,T,2023-10-28,87858,469
5284,F,2023-10-29,34993,901
5285,T,2023-10-17,2569,199
5286,T,2023-11-04,12752,4525
5287,F,2023-11-03,46567,4628
5288,F,2023-10-26,40522,492
5289,T,2023-10-23,52796,3190
5290,T,2023-10-23,67056,4318
5291,F,2023-10-18,12128,210
5292,F,2023-10-10,916,2727
5293,T,2023-10-21,99480,4812
5294,F,2023-10-10,11390,1015
5295,T,2023-10-15,49231,772
5296,T,2023-10-23,33675,114
5297,T,2023-10-28,85451,899
5298,T,2023-10-13,7270,1642
5299,F,2023-10-20,90692,2767
5300,T,2023-10-18,60912,2725
5301,F,2023-10-31,22814,2973
5302,F,2023-10-15,62757,3155
5303,T,2023-10-18,25948,4147
5304,F,2023-10-26,50706,3238
5305,T,2023-10-30,18255,3670
5306,F,2023-10-21,83390,4965
5307,T,2023-10-20,15214,252
5308,T,2023-10-17,25189,2122
5309,F,2023-10-19,45569,3019
5310,T,2023-11-05,82782,862
5311,T,2023-10-10,7412,2792
5312,F,2023-10-28,21489,286
5313,F,2023-10-25,30917,3001
5314,F,2023-10-11,65419,2040
5315,T,2023-10-30,37803,3716
5316,T,2023-10-24,7060,175
5317,F,2023-10-11,32906,1898
5318,F,2023-10-10,10262,2620
5319,T,2023-10-29,56068,1699
5320,F,2023-11-01,60272,4369
5321,T,2023-10-25,342,2643
5322,T,2023-10-25,65795,2306
5323,T,2023-10-31,52820,1090
5324,F,2023-10-16,23822,2025
5325,T,2023-10-13,25818,4287
5326,T,2023-10-12,98622,530
5327,F,2023-10-08,19164,335
5328,T,2023-10-11,29645,3459
5329,F,2023-10-12,37058,1599
5330,T,2023-11-03,46742,1216
5331,F,2023-10-22,88660,3729
5332,F,2023-10-18,1934,1007
5333,F,2023-10-12,58394,3712
5334,F,2023-10-29,36952,1145
5335,F,2023-11-06,3817,3638
5336,F,2023-10-13,22631,3002
5337,T,2023-10-19,34352,3187
5338,T,2023-10-30,6574,4900
5339,T,2023-11-06,10296,2487
5340,T,2023-11-04,96410,2871
5341,T,2023-10-31,22863,1743
5342,T,2023-10-30,97877,577
5343,T,2023-10-21,92104,895
5344,T,2023-11-02,33637,428
5345,T,2023-10-30,66925,1222
5346,F,2023-11-06,36686,3556
5347,T,2023-10-30,38804,3415
5348,F,2023-10-08,23637,2789
5349,F,2023-11-02,58537,914
5350,F,2023-10-28,58389,37
5351,F,2023-10-16,48761,952
5352,F,2023-11-02,86801,3855
5353,F,2023-10-27,8522,2715
5354,T,2023-10-28,32885,213
5355,T,2023-10-20,1821,1837
5356,F,2023-10-26,67993,4299
5357,F,2023-10-28,85314,2705
5358,T,2023-10-30,73023,2950
5359,F,2023-11-06,68667,3754
5360,F,2023-11-05,38747,4156
5361,T,2023-10-11,76562,3185
5362,T,2023-10-31,92211,1348
5363,T,2023-10-30,51543,1323
5364,F,2023-11-02,84684,272
5365,T,2023-10-08,304,3549
5366,F,2023-10-09,48507,2733
5367,F,2023-10-23,294,4258
5368,F,2023-10-24,47485,2196
5369,T,2023-10-10,65322,1168
5370,T,2023-10-10,83644,2705
5371,T,2023-10-28,37152,4251
5372,T,2023-10-21,84971,3759
5373,T,2023-10-22,92302,4318
5374,F,2023-11-02,24560,2365
5375,F,2023-10-31,74205,348
5376,F,2023-10-14,8936,2706
5377,F,2023-10-29,42903,1150
5378,T,2023-10-23,23067,633
5379,T,2023-10-27,11160,37
5380,F,2023-10-11,47072,313
5381,T,2023-10-21,24247,2365
5382,T,2023-10-14,427,957
5383,F,2023-10-31,24691,154
5384,F,2023-10-30,21737,4896
5385,F,2023-10-12,72120,752
5386,F,2023-10-22,7850,2232
5387,T,2023-10-26,21191,43
5388,F,2023-10-28,16505,1259
5389,F,2023-10-13,85583,2397
5390,F,2023-10-09,39320,1580
5391,F,2023-11-03,41837,2450
5392,T,2023-10-22,32649,1880
5393,F,2023-10-13,79538,2983
5394,F,2023-10-31,10686,1532
5395,F,2023-10-23,97935,29
5396,T,2023-10-28,1835,3842
5397,F,2023-10-11,20075,2271
5398,F,2023-11-04,51882,3633
5399,T,2023-10-19,95662,2630
5400,F,2023-10-29,72524,3411
5401,F,2023-10-11,23665,2451
5402,T,2023-10-13,59606,2577
5403,F,2023-10-19,10949,2332
5404,T,2023-10-08,23604,2552
5405,F,2023-10-24,646,1874
5406,F,2023-10-27,64070,1553
5407,T,2023-11-05,62597,2058
5408,F,2023-10-25,53059,816
5409,T,2023-10-27,43953,4097
5410,T,2023-11-04,52388,2070
5411,F,2023-10-11,6287,3911
5412,F,2023-10-17,68650,4169
5413,T,2023-10-10,68693,2315
5414,F,2023-10-18,73522,1507
5415,F,2023-10-29,91729,2580
5416,F,2023-11-06,58008,3007
5417,T,2023-11-01,83889,1428
5418,F,2023-10-30,10554,4763
5419,F,2023-10-24,19344,3298
5420,T,2023-11-03,97029,2740
5421,T,2023-10-19,1656,1497
5422,T,2023-10-26,22841,2979
5423,T,2023-10-16,82565,1945
5424,T,2023-10-08,45678,1247
5425,T,2023-10-12,80635,3551
5426,T,2023-10-18,2396,785
5427,T,2023-10-24,54847,1455
5428,T,2023-10-17,51035,3093
5429,T,2023-10-30,29110,2836
5430,F,2023-10-15,60057,975
5431,T,2023-10-31,9989,1006
5432,T,2023-10-17,52143,1322
5433,F,2023-10-26,23666,4311
5434,F,2023-11-04,14062,1212
5435,F,2023-10-23,53108,2113
5436,T,2023-10-09,86574,2553
5437,F,2023-10-16,11607,4068
5438,T,2023-10-26,6576,1863
5439,F,2023-10-25,36530,4569
5440,T,2023-10-23,12762,2112
5441,T,2023-11-05,53806,4132
5442,T,2023-10-10,63311,706
5443,F,2023-10-30,33469,2567
5444,T,2023-10-09,35384,187
5445,T,2023-10-31,27117,3047
5446,T,2023-10-17,45374,2097
5447,F,2023-10-28,80673,1676
5448,T,2023-10-12,67703,546
5449,F,2023-11-06,11616,1791
5450,F,2023-10-17,26949,3955
5451,F,2023-10-23,30614,3896
5452,F,2023-10-26,83159,531
5453,F,2023-11-03,43711,1921
5454,T,2023-10-18,626,3251
5455,T,2023-10-08,87147,4090
5456,F,2023-10-28,53529,2221
5457,F,2023-10-14,82363,3520
5458,T,2023-10-14,35094,3683
5459,F,2023-11-03,75518,2754
5460,T,2023-11-04,78251,2494
5461,T,2023-10-30,5214,534
5462,T,2023-10-30,63681,2254
5463,T,2023-10-16,86816,1700
5464,F,2023-10-11,35586,295
5465,T,2023-10-25,80201,2502
5466,F,2023-10-29,14613,3026
5467,F,2023-10-29,96049,4651
5468,F,2023-10-20,3525,1423
5469,T,2023-11-03,22337,1787
5470,T,2023-10-26,79697,4942
5471,F,2023-10-08,3291,779
5472,F,2023-10-30,55966,3518
5473,T,2023-10-14,45043,4093
5474,F,2023-10-12,36490,2577
5475,F,2023-10-19,83906,1494
5476,F,2023-10-21,58804,3763
5477,F,2023-10-29,84279,2229
5478,T,2023-10-22,97107,4201
5479,T,2023-10-19,65841,682
5480,T,2023-10-19,67527,2082
5481,F,2023-11-06,71133,4514
5482,T,2023-10-15,68088,1274
5483,F,2023-10-13,80165,4442
5484,F,2023-10-12,80033,1060
5485,F,2023-10-15,40858,5000
5486,T,2023-10-08,30480,857
5487,T,2023-10-22,51301,1016
5488,T,2023-10-26,47930,2171
5489,T,2023-10-28,14833,1912
5490,F,2023-10-14,17076,1670
5491,T,2023-10-14,31755,3672
5492,F,2023-10-30,85215,1353
5493,T,2023-10-16,3081,2522
5494,T,2023-11-04,52904,1606
5495,F,2023-11-04,86530,563
5496,T,2023-10-17,86238,1676
5497,F,2023-10-08,99715,165
5498,F,2023-11-01,97844,4348
5499,F,2023-10-28,36985,2199
5500,F,2023-10-27,50894,4690
5501,T,2023-10-27,28957,4946
5502,F,2023-11-01,99843,2884
5503,F,2023-11-01,58901,1960
5504,F,2023-11-06,13938,875
5505,T,2023-10-08,67000,2484
5506,T,2023-10-11,75794,3573
5507,T,2023-10-14,76459,3259
5508,T,2023-10-09,64947,4885
5509,F,2023-10-19,83581,1921
5510,T,2023-10-10,6591,484
5511,F,2023-10-12,97235,4422
5512,T,2023-10-13,26291,4104
5513,F,2023-10-10,48814,120
5514,F,2023-10-17,51555,2318
5515,F,2023-10-18,11265,4922
5516,T,2023-10-29,3490,4041
5517,T,2023-10-29,25680,4558
5518,T,2023-10-20,28874,3015
5519,F,2023-10-12,50120,942
5520,T,2023-10-13,24920,3509
5521,T,2023-10-16,66559,3703
5522,T,2023-11-02,92593,309
5523,T,2023-10-29,96851,4446
5524,F,2023-10-31,58326,2564
5525,T,2023-10-20,12922,1844
5526,F,2023-10-24,32799,3109
5527,T,2023-11-06,80501,2045
5528,T,2023-10-15,61788,2520
5529,T,2023-11-04,60067,3346
5530,T,2023-10-21,3977,343
5531,F,2023-11-02,96808,3666
5532,F,2023-10-22,34460,3350
5533,T,2023-10-09,90590,1207
5534,T,2023-11-02,81061,4555
5535,T,2023-10-23,91168,4863
5536,T,2023-10-18,39963,4036
5537,T,2023-10-20,99738,3556
5538,T,2023-11-01,92434,4988
5539,F,2023-11-02,5671,1290
5540,F,2023-10-11,27661,3620
5541,F,2023-10-30,2475,21
5542,F,2023-10-24,19673,3697
5543,F,2023-10-18,93785,3583
5544,F,2023-10-28,20990,4090
5545,T,2023-10-23,46985,1260
5546,F,2023-10-19,16519,33
5547,T,2023-10-13,33987,4775
5548,T,2023-10-25,75275,330
5549,F,2023-11-04,54457,2288
5550,T,2023-10-10,40990,817
5551,F,2023-10-14,74664,3189
5552,F,2023-10-26,17059,2705
5553,F,2023-10-17,71057,2902
5554,F,2023-11-04,80087,4763
5555,T,2023-10-20,9949,1528
5556,F,2023-10-20,28623,1412
5557,T,2023-11-02,80517,2867
5558,T,2023-10-08,5226,242
5559,F,2023-10-27,44971,945
5560,F,2023-11-05,49196,2731
5561,F,2023-10-09,177,2983
5562,F,2023-11-04,3449,498
5563,F,2023-11-01,15591,2319
5564,F,2023-10-29,41205,1637
5565,T,2023-10-26,79462,4510
5566,F,2023-10-12,96438,4109
5567,F,2023-10-23,39628,1143
5568,T,2023-10-20,81084,3488
5569,F,2023-10-17,69226,2534
5570,T,2023-10-30,86746,151
5571,T,2023-10-24,84879,9
5572,T,2023-10-11,3161,4808
5573,F,2023-11-03,32893,1151
5574,F,2023-10-22,20297,1657
5575,F,2023-10-29,3185,1866
5576,F,2023-10-09,31366,3269
5577,T,2023-10-12,38953,286
5578,T,2023-10-26,34061,4296
5579,T,2023-10-26,43219,60
5580,T,2023-11-03,77651,3104
5581,F,2023-10-31,96897,2378
5582,T,2023-11-01,516,1878
5583,T,2023-10-08,14328,1634
5584,F,2023-10-26,93552,3103
5585,T,2023-10-08,93504,3813
5586,T,2023-10-13,23226,4875
5587,F,2023-10-27,70791,73
5588,F,2023-10-09,61034,2078
5589,F,2023-10-08,56051,4990
5590,F,2023-10-14,99417,889
5591,F,2023-10-19,30482,68
5592,T,2023-10-12,52266,1286
5593,F,2023-10-28,4086,3358
5594,F,2023-10-22,18219,1566
5595,F,2023-11-02,86694,2918
5596,F,2023-10-09,94406,1909
5597,T,2023-10-30,87165,1690
5598,T,2023-10-16,47889,1523
5599,T,2023-11-03,5471,1651
5600,T,2023-10-21,84478,3843
5601,F,2023-10-11,97471,2161
5602,F,2023-10-19,65531,1448
5603,F,2023-10-15,21822,1239
5604,F,2023-11-03,87374,4137
5605,T,2023-10-18,10259,108
5606,T,2023-11-01,53444,2703
5607,F,2023-11-04,58914,2346
5608,F,2023-10-13,33596,1822
5609,F,2023-10-16,75666,2846
5610,T,2023-11-06,35558,624
5611,F,2023-10-17,84877,3049
5612,T,2023-11-02,23985,4315
5613,F,2023-10-18,73787,4495
5614,T,2023-10-08,72001,2836
5615,T,2023-10-30,23936,3958
5616,F,2023-10-18,25398,2909
5617,T,2023-10-24,84519,4641
5618,F,2023-10-29,27248,3436
5619,T,2023-10-15,9657,552
5620,F,2023-10-26,99083,3483
5621,T,2023-10-17,79658,4506
5622,T,2023-11-03,6880,1084
5623,F,2023-11-04,23140,992
5624,F,2023-10-10,82962,4205
5625,F,2023-10-26,7186,4601
5626,T,2023-10-18,62637,4826
5627,F,2023-10-09,10596,1065
5628,T,2023-10-29,68535,2193
5629,T,2023-10-31,45438,4206
5630,T,2023-10-19,32539,2389
5631,T,2023-10-08,35444,4771
5632,F,2023-10-27,39401,3563
5633,T,2023-10-22,96866,2053
5634,F,2023-10-24,84076,3018
5635,T,2023-11-02,86530,3113
5636,F,2023-10-17,25324,325
5637,F,2023-10-31,29442,4196
5638,F,2023-10-24,55575,4001
5639,F,2023-10-15,90485,222
5640,F,2023-10-11,25049,3595
5641,T,2023-10-22,49214,324
5642,F,2023-11-02,80172,387
5643,F,2023-10-15,16969,474
5644,T,2023-10-12,32530,3300
5645,T,2023-10-27,10968,1750
5646,T,2023-10-21,31279,259
5647,T,2023-10-23,62090,1405
5648,F,2023-10-14,989,4403
5649,T,2023-10-12,38364,4394
5650,T,2023-11-05,28941,1973
5651,T,2023-10-27,57133,3807
5652,F,2023-10-13,93964,2642
5653,T,2023-11-06,97897,2189
5654,T,2023-11-01,71163,969
5655,T,2023-10-30,5451,4868
5656,F,2023-11-02,77212,3528
5657,T,2023-10-17,34602,703
5658,T,2023-10-22,34833,991
5659,F,2023-11-01,75467,2665
5660,T,2023-10-18,37465,4377
5661,T,2023-11-04,76737,14
5662,T,2023-10-11,52239,713
5663,T,2023-11-03,93374,1743
5664,F,2023-10-25,79339,2551
5665,T,2023-10-29,44304,3450
5666,T,2023-10-18,74996,1422
5667,F,2023-10-31,21829,1662
5668,F,2023-11-01,45974,3338
5669,T,2023-10-31,4858,1625
5670,T,2023-10-31,75839,2780
5671,F,2023-10-29,9318,3735
5672,F,2023-11-05,72130,4940
5673,F,2023-11-03,77121,3365
5674,F,2023-10-23,39050,288
